No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
002628	20020213052113	2002.02.13	05:21:13.60	38.5900	31.1600	0005	3.5	3.5	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [South East  3.0 km]
002629	20020213050115	2002.02.13	05:01:15.20	38.6500	31.2100	0011	2.8	2.8	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South West  5.2 km]
002630	20020213042828	2002.02.13	04:28:28.70	39.9500	27.3400	0004	2.7	2.7	0.0		0.0	0.0	Ke	CAKIR-YENICE (ÇANAKKALE) [North East  0.3 km]
002631	20020213021034	2002.02.13	02:10:34.40	38.6900	30.7600	0003	3.1	3.1	0.0		0.0	0.0	Ke	COBANLAR (AFYONKARAHISAR) [South West  2.3 km]
002632	20020212175107	2002.02.12	17:51:07.00	38.3700	30.9300	0005	2.7	2.7	0.0		0.0	0.0	Ke	YUKARIKASIKARA-YALVAC (ISPARTA) [North East  6.1 km]
002633	20020212165942	2002.02.12	16:59:42.70	38.6800	31.1300	0006	3.1	3.1	0.0		0.0	0.0	Ke	DEREKARABAG-BOLVADIN (AFYONKARAHISAR) [South West  6.1 km]
002634	20020212163910	2002.02.12	16:39:10.50	38.6600	30.6700	0010	3.0	3.0	0.0		0.0	0.0	Ke	KARAARSLAN- (AFYONKARAHISAR) [South East  2.8 km]
002635	20020212153435	2002.02.12	15:34:35.00	38.6100	31.0200	0010	3.4	3.4	0.0		0.0	0.0	Ke	CAY (AFYONKARAHISAR) [North West  2.0 km]
002636	20020212115233	2002.02.12	11:52:33.70	38.7000	31.2500	0016	3.0	3.0	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [North East  1.5 km]
002637	20020212085432	2002.02.12	08:54:32.20	38.5700	31.2500	0005	3.1	3.1	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [South West  3.5 km]
002638	20020212065622	2002.02.12	06:56:22.30	38.6300	30.9900	0006	2.9	2.9	0.0		0.0	0.0	Ke	CUMHURIYET-CAY (AFYONKARAHISAR) [North East  5.2 km]
002639	20020212002009	2002.02.12	00:20:09.90	38.6700	30.6700	0029	2.9	2.9	0.0		0.0	0.0	Ke	KARAARSLAN- (AFYONKARAHISAR) [South East  2.1 km]
002640	20020211225910	2002.02.11	22:59:10.40	38.6300	31.0900	0011	2.9	2.9	0.0		0.0	0.0	Ke	CAYIRPINAR-CAY (AFYONKARAHISAR) [North 4.1 km]
002641	20020211191117	2002.02.11	19:11:17.20	38.5800	31.2400	0010	3.0	3.0	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [West 4.3 km]
002642	20020211183540	2002.02.11	18:35:40.50	40.1100	38.2700	0005	3.3	3.3	0.0		0.0	0.0	Ke	GUMUSTAS-SUSEHRI (SIVAS) [South East  1.1 km]
002643	20020211144714	2002.02.11	14:47:14.50	38.6300	30.8500	0010	3.7	3.7	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North East  2.6 km]
002644	20020211142701	2002.02.11	14:27:01.60	38.6200	31.2100	0005	3.0	3.0	0.0		0.0	0.0	Ke	DOGANCIK-SULTANDAGI (AFYONKARAHISAR) [North 7.5 km]
002645	20020211133613	2002.02.11	13:36:13.70	38.6600	31.2300	0006	2.9	2.9	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South 3.6 km]
002646	20020211132709	2002.02.11	13:27:09.50	38.6200	31.2400	0010	3.2	3.2	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [North West  6.3 km]
002647	20020211130823	2002.02.11	13:08:23.10	38.6500	31.2100	0005	2.9	2.9	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South West  5.2 km]
002648	20020211105249	2002.02.11	10:52:49.90	38.6200	31.0300	0006	2.8	2.8	0.0		0.0	0.0	Ke	CAY (AFYONKARAHISAR) [North 3.1 km]
002649	20020211100532	2002.02.11	10:05:32.50	38.4900	30.7000	0004	3.0	3.0	0.0		0.0	0.0	Ke	PASACIK-SUHUT (AFYONKARAHISAR) [South East  1.4 km]
002650	20020211094432	2002.02.11	09:44:32.20	41.0700	29.3400	0012	1.9	1.9	0.0		0.0	0.0	Ke	KOCULLU-CEKMEKOY (ISTANBUL) [South West  1.2 km]
002651	20020211092025	2002.02.11	09:20:25.80	38.6400	30.8300	0010	3.0	3.0	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North 2.8 km]
002652	20020211063435	2002.02.11	06:34:35.90	38.6700	31.0600	0009	2.8	2.8	0.0		0.0	0.0	Ke	BOLVADIN (AFYONKARAHISAR) [South East  4.8 km]
002653	20020211062203	2002.02.11	06:22:03.80	38.5900	31.0100	0004	3.6	3.6	0.0		0.0	0.0	Ke	CAY (AFYONKARAHISAR) [South West  1.4 km]
002654	20020211055244	2002.02.11	05:52:44.00	37.8900	29.2200	0009	3.6	3.6	0.0		0.0	0.0	Ke	IRLIGANLI- (DENIZLI) [North East  3.3 km]
002655	20020211053423	2002.02.11	05:34:23.20	38.6000	30.7300	0007	2.9	2.9	0.0		0.0	0.0	Ke	KIZILDAG- (AFYONKARAHISAR) [North West  5.5 km]
002656	20020211032153	2002.02.11	03:21:53.00	38.7400	30.7400	0013	2.8	2.8	0.0		0.0	0.0	Ke	SULUMENLI- (AFYONKARAHISAR) [North East  2.5 km]
002657	20020211001249	2002.02.11	00:12:49.80	38.5900	31.2000	0005	3.5	3.5	0.0		0.0	0.0	Ke	DOGANCIK-SULTANDAGI (AFYONKARAHISAR) [North 4.1 km]
002658	20020210223106	2002.02.10	22:31:06.60	41.5800	29.7500	0010	2.6	2.6	0.0		0.0	0.0	Ke	SILE AÇIKLARI-ISTANBUL (KARADENIZ)
002659	20020210222312	2002.02.10	22:23:12.20	40.7800	30.2300	0010	3.3	3.3	0.0		0.0	0.0	Ke	ESMEAHMEDIYE-KARTEPE (KOCAELI) [North West  1.2 km]
002660	20020210221641	2002.02.10	22:16:41.00	38.6900	31.1200	0009	2.9	2.9	0.0		0.0	0.0	Ke	DIPEVLER-BOLVADIN (AFYONKARAHISAR) [South East  4.8 km]
002661	20020210194806	2002.02.10	19:48:06.70	40.0500	27.7200	0005	2.7	2.7	0.0		0.0	0.0	Ke	KAVAKOBA-GONEN (BALIKESIR) [South West  0.1 km]
002662	20020210184859	2002.02.10	18:48:59.20	39.0300	28.0100	0010	2.8	2.8	0.0		0.0	0.0	Ke	PEKMEZCI-AKHISAR (MANISA) [North West  4.3 km]
002663	20020210183153	2002.02.10	18:31:53.20	38.6500	31.1900	0005	2.9	2.9	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South West  6.2 km]
002664	20020210175723	2002.02.10	17:57:23.40	38.6700	31.1300	0006	2.8	2.8	0.0		0.0	0.0	Ke	DEREKARABAG-BOLVADIN (AFYONKARAHISAR) [South West  6.7 km]
002665	20020210173351	2002.02.10	17:33:51.70	38.6300	30.8200	0008	3.1	3.1	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North West  1.8 km]
002666	20020210155832	2002.02.10	15:58:32.50	38.6400	31.1900	0005	3.2	3.2	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  7.0 km]
002667	20020210154941	2002.02.10	15:49:41.60	40.6100	35.9800	0005	3.5	3.5	0.0		0.0	0.0	Ke	SARIYAR- (AMASYA) [North West  1.7 km]
002668	20020210154135	2002.02.10	15:41:35.50	38.6000	31.0700	0005	2.8	2.8	0.0		0.0	0.0	Ke	YESILYURT-CAY (AFYONKARAHISAR) [North East  0.6 km]
002669	20020210153806	2002.02.10	15:38:06.90	38.6400	31.1500	0006	2.8	2.8	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  4.9 km]
002670	20020210152906	2002.02.10	15:29:06.60	38.6700	31.0600	0010	2.9	2.9	0.0		0.0	0.0	Ke	BOLVADIN (AFYONKARAHISAR) [South East  4.8 km]
002671	20020210152524	2002.02.10	15:25:24.20	38.5700	31.1800	0004	3.3	3.3	0.0		0.0	0.0	Ke	YAKASINEK-SULTANDAGI (AFYONKARAHISAR) [North East  2.0 km]
002672	20020210150826	2002.02.10	15:08:26.10	36.0300	36.0900	0031	3.1	3.1	0.0		0.0	0.0	Ke	SURUTME-YAYLADAGI (HATAY) [North 1.4 km]
002673	20020210150429	2002.02.10	15:04:29.80	40.8800	28.7200	0005	2.7	2.7	0.0		0.0	0.0	Ke	AVCILAR (ISTANBUL) [South 11.3 km]
002674	20020210144601	2002.02.10	14:46:01.40	38.6400	31.1300	0005	2.7	2.7	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North 4.5 km]
002675	20020210143225	2002.02.10	14:32:25.40	40.5500	30.8000	0016	2.8	2.8	0.0		0.0	0.0	Ke	YORUKYERI-AKYAZI (SAKARYA) [East 1.7 km]
002676	20020210135030	2002.02.10	13:50:30.10	38.6200	31.1500	0005	2.9	2.9	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  3.0 km]
002677	20020210125007	2002.02.10	12:50:07.70	38.6600	30.7800	0006	3.1	3.1	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North West  3.1 km]
002678	20020210111646	2002.02.10	11:16:46.70	38.6500	30.6700	0008	2.9	2.9	0.0		0.0	0.0	Ke	ISIKLAR- (AFYONKARAHISAR) [West 3.3 km]
002679	20020210110906	2002.02.10	11:09:06.60	38.7500	31.1400	0002	2.9	2.9	0.0		0.0	0.0	Ke	DIPEVLER-BOLVADIN (AFYONKARAHISAR) [North East  4.1 km]
002680	20020210092726	2002.02.10	09:27:26.50	38.6600	30.9900	0011	2.9	2.9	0.0		0.0	0.0	Ke	KADIKOY-CAY (AFYONKARAHISAR) [North East  6.7 km]
002681	20020210080819	2002.02.10	08:08:19.30	38.6600	30.7500	0001	2.7	2.7	0.0		0.0	0.0	Ke	ISIKLAR- (AFYONKARAHISAR) [North East  4.0 km]
002682	20020210074824	2002.02.10	07:48:24.00	38.7400	31.0800	0005	3.0	3.0	0.0		0.0	0.0	Ke	DIPEVLER-BOLVADIN (AFYONKARAHISAR) [North West  2.1 km]
002683	20020210063041	2002.02.10	06:30:41.10	38.6300	30.6600	0001	2.9	2.9	0.0		0.0	0.0	Ke	EFE-SUHUT (AFYONKARAHISAR) [North East  4.3 km]
002684	20020210060849	2002.02.10	06:08:49.30	38.8000	30.9500	0010	2.8	2.8	0.0		0.0	0.0	Ke	KALEKOY-COBANLAR (AFYONKARAHISAR) [South East  4.6 km]
002685	20020210045602	2002.02.10	04:56:02.20	38.6100	30.7800	0010	3.3	3.3	0.0		0.0	0.0	Ke	KIZILDAG- (AFYONKARAHISAR) [North West  2.6 km]
002686	20020210033443	2002.02.10	03:34:43.10	38.6400	30.8300	0006	2.9	2.9	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North 2.8 km]
002687	20020210032211	2002.02.10	03:22:11.50	38.6100	30.9700	0007	3.5	3.5	0.0		0.0	0.0	Ke	CUMHURIYET-CAY (AFYONKARAHISAR) [North 2.5 km]
002688	20020210013933	2002.02.10	01:39:33.50	38.6200	31.1600	0005	2.9	2.9	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  3.6 km]
002689	20020209201941	2002.02.09	20:19:41.70	38.6600	30.7400	0005	2.8	2.8	0.0		0.0	0.0	Ke	ISIKLAR- (AFYONKARAHISAR) [North East  3.3 km]
002690	20020209185806	2002.02.09	18:58:06.30	38.6600	31.1900	0010	3.1	3.1	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South West  5.4 km]
002691	20020209175608	2002.02.09	17:56:08.10	38.7200	39.9000	0002	3.0	3.0	0.0		0.0	0.0	Ke	YAZIBASI-KOVANCILAR (ELAZIG) [North West  0.4 km]
002692	20020209172811	2002.02.09	17:28:11.50	38.6300	30.7400	0010	2.8	2.8	0.0		0.0	0.0	Ke	ISIKLAR- (AFYONKARAHISAR) [South East  3.4 km]
002693	20020209163614	2002.02.09	16:36:14.90	38.6900	39.9400	0007	3.5	3.5	0.0		0.0	0.0	Ke	PALU (ELAZIG) [South East  0.7 km]
002694	20020209143758	2002.02.09	14:37:58.10	40.9800	30.5100	0005	2.8	2.8	0.0		0.0	0.0	Ke	SEYIFLER-FERIZLI (SAKARYA) [East 1.2 km]
002695	20020209143344	2002.02.09	14:33:44.80	40.6300	29.2300	0009	2.4	2.4	0.0		0.0	0.0	Ke	SAMANLI- (YALOVA) [South East  0.8 km]
002696	20020209131213	2002.02.09	13:12:13.00	37.4300	31.4500	0021	3.4	3.4	0.0		0.0	0.0	Ke	GOYNEM-DEREBUCAK (KONYA) [North West  1.0 km]
002697	20020209112300	2002.02.09	11:23:00.80	38.6600	30.7700	0002	3.4	3.4	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North West  3.5 km]
002698	20020209040751	2002.02.09	04:07:51.80	38.0300	31.3500	0017	2.4	2.4	0.0		0.0	0.0	Ke	CELTEK-SARKIKARAAGAC (ISPARTA) [North East  3.4 km]
002699	20020209033418	2002.02.09	03:34:18.10	39.1900	40.3000	0003	3.5	3.5	0.0		0.0	0.0	Ke	DARKOPRU-KIGI (BINGOL) [East 0.5 km]
002700	20020209033116	2002.02.09	03:31:16.20	38.9700	40.0800	0010	3.6	3.6	0.0		0.0	0.0	Ke	KALECIK-KARAKOCAN (ELAZIG) [North East  1.8 km]
002701	20020209032352	2002.02.09	03:23:52.20	38.6400	30.8100	0001	3.0	3.0	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North East  1.7 km]
002702	20020209021412	2002.02.09	02:14:12.20	38.7100	31.1300	0003	2.7	2.7	0.0		0.0	0.0	Ke	DIPEVLER-BOLVADIN (AFYONKARAHISAR) [South East  3.4 km]
002703	20020209020305	2002.02.09	02:03:05.20	39.1500	28.1600	0005	2.6	2.6	0.0		0.0	0.0	Ke	SINANDEDE-SINDIRGI (BALIKESIR) [South East  2.7 km]
002704	20020209005234	2002.02.09	00:52:34.80	39.1500	40.2900	0003	3.1	3.1	0.0		0.0	0.0	Ke	CANAKCI-KIGI (BINGOL) [South West  1.8 km]
002705	20020208235726	2002.02.08	23:57:26.90	38.6600	30.9000	0022	2.7	2.7	0.0		0.0	0.0	Ke	KADIKOY-CAY (AFYONKARAHISAR) [North West  2.9 km]
002706	20020208235152	2002.02.08	23:51:52.60	38.6500	31.1500	0005	3.0	3.0	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  5.9 km]
002707	20020208232020	2002.02.08	23:20:20.80	38.6600	30.9400	0009	2.8	2.8	0.0		0.0	0.0	Ke	KADIKOY-CAY (AFYONKARAHISAR) [North East  3.0 km]
002708	20020208220035	2002.02.08	22:00:35.90	40.0300	35.7300	0005	3.0	3.0	0.0		0.0	0.0	Ke	OZUKAVAK-CEKEREK (YOZGAT) [North East  2.3 km]
002709	20020208202935	2002.02.08	20:29:35.90	40.3500	27.4200	0005	2.7	2.7	0.0		0.0	0.0	Ke	BOZLAR-BIGA (ÇANAKKALE) [North East  5.4 km]
002710	20020208180516	2002.02.08	18:05:16.30	40.0800	35.6900	0004	3.3	3.3	0.0		0.0	0.0	Ke	KOZDERE-ZILE (TOKAT) [South 2.2 km]
002711	20020208175523	2002.02.08	17:55:23.30	38.8600	30.7300	0010	2.9	2.9	0.0		0.0	0.0	Ke	ISCEHISAR (AFYONKARAHISAR) [West 1.7 km]
002712	20020208173316	2002.02.08	17:33:16.30	38.9100	30.8200	0016	2.9	2.9	0.0		0.0	0.0	Ke	KARAKAYA-ISCEHISAR (AFYONKARAHISAR) [North East  1.8 km]
002713	20020208163725	2002.02.08	16:37:25.30	38.7100	30.8600	0003	2.7	2.7	0.0		0.0	0.0	Ke	KOCAOZ-COBANLAR (AFYONKARAHISAR) [South East  2.5 km]
002714	20020208163527	2002.02.08	16:35:27.70	38.6600	30.8400	0002	2.8	2.8	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North East  5.1 km]
002715	20020208142005	2002.02.08	14:20:05.10	38.6700	31.2100	0009	3.5	3.5	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South West  3.4 km]
002716	20020208141129	2002.02.08	14:11:29.90	38.6100	31.1100	0005	3.1	3.1	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North West  2.0 km]
002717	20020208140407	2002.02.08	14:04:07.60	38.5900	31.2800	0005	2.8	2.8	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [North West  1.5 km]
002718	20020208135135	2002.02.08	13:51:35.90	38.7000	31.2300	0009	3.5	3.5	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [North West  1.1 km]
002719	20020208131121	2002.02.08	13:11:21.50	38.7400	30.7900	0011	3.0	3.0	0.0		0.0	0.0	Ke	COBANLAR (AFYONKARAHISAR) [North 4.3 km]
002720	20020208125911	2002.02.08	12:59:11.10	38.5000	30.7700	0014	2.8	2.8	0.0		0.0	0.0	Ke	INLI-CAY (AFYONKARAHISAR) [South West  2.6 km]
002721	20020208115957	2002.02.08	11:59:57.50	37.4400	35.7700	0008	3.0	3.0	0.0		0.0	0.0	Ke	GUNERI-KOZAN (ADANA) [South 1.6 km]
002722	20020208105853	2002.02.08	10:58:53.40	39.6100	29.4500	0011	2.7	2.7	0.0		0.0	0.0	Ke	KAYAARASI-TAVSANLI (KÜTAHYA) [North West  0.9 km]
002723	20020208091554	2002.02.08	09:15:54.20	38.6400	30.9800	0006	2.8	2.8	0.0		0.0	0.0	Ke	KADIKOY-CAY (AFYONKARAHISAR) [East 5.4 km]
002724	20020208091354	2002.02.08	09:13:54.90	38.6300	30.9100	0020	2.9	2.9	0.0		0.0	0.0	Ke	KADIKOY-CAY (AFYONKARAHISAR) [South West  1.2 km]
002725	20020208085153	2002.02.08	08:51:53.40	38.6800	30.7400	0006	2.8	2.8	0.0		0.0	0.0	Ke	COBANLAR (AFYONKARAHISAR) [South West  4.3 km]
002726	20020208081516	2002.02.08	08:15:16.30	38.6400	30.8300	0004	2.8	2.8	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North 2.8 km]
002727	20020208074813	2002.02.08	07:48:13.30	38.6700	30.7700	0010	2.8	2.8	0.0		0.0	0.0	Ke	COBANLAR (AFYONKARAHISAR) [South West  3.6 km]
002728	20020208073844	2002.02.08	07:38:44.40	38.6200	31.0900	0006	2.7	2.7	0.0		0.0	0.0	Ke	CAYIRPINAR-CAY (AFYONKARAHISAR) [North 3.0 km]
002729	20020208071816	2002.02.08	07:18:16.30	38.6400	30.9500	0009	2.9	2.9	0.0		0.0	0.0	Ke	KADIKOY-CAY (AFYONKARAHISAR) [East 2.8 km]
002730	20020208053554	2002.02.08	05:35:54.20	37.4600	36.3000	0010	2.9	2.9	0.0		0.0	0.0	Ke	YESILOVA-ANDIRIN (KAHRAMANMARAS) [North West  2.4 km]
002731	20020208032820	2002.02.08	03:28:20.50	38.6200	30.9100	0017	2.7	2.7	0.0		0.0	0.0	Ke	MALTEPE-CAY (AFYONKARAHISAR) [North 1.3 km]
002732	20020208032252	2002.02.08	03:22:52.30	38.6700	31.0200	0006	2.8	2.8	0.0		0.0	0.0	Ke	BOLVADIN (AFYONKARAHISAR) [South West  5.3 km]
002733	20020208032008	2002.02.08	03:20:08.90	38.6600	30.7000	0005	2.7	2.7	0.0		0.0	0.0	Ke	ISIKLAR- (AFYONKARAHISAR) [North West  1.7 km]
002734	20020208030440	2002.02.08	03:04:40.60	38.6200	31.0900	0003	3.0	3.0	0.0		0.0	0.0	Ke	CAYIRPINAR-CAY (AFYONKARAHISAR) [North 3.0 km]
002735	20020208024131	2002.02.08	02:41:31.90	38.5200	31.2000	0003	2.7	2.7	0.0		0.0	0.0	Ke	YESILCIFTLIK-SULTANDAGI (AFYONKARAHISAR) [South West  2.8 km]
002736	20020208015011	2002.02.08	01:50:11.40	38.4900	31.1500	0003	2.7	2.7	0.0		0.0	0.0	Ke	CAKIRCAL-YALVAC (ISPARTA) [North East  5.0 km]
002737	20020208003047	2002.02.08	00:30:47.90	38.6400	31.0000	0009	2.8	2.8	0.0		0.0	0.0	Ke	CAY (AFYONKARAHISAR) [North West  5.8 km]
002738	20020207214609	2002.02.07	21:46:09.60	38.8100	30.8700	0003	2.9	2.9	0.0		0.0	0.0	Ke	AKKOYUNLU-COBANLAR (AFYONKARAHISAR) [North West  1.6 km]
002739	20020207204953	2002.02.07	20:49:53.60	38.4300	30.9900	0006	2.8	2.8	0.0		0.0	0.0	Ke	SAGIRKOY-YALVAC (ISPARTA) [West 1.5 km]
002740	20020207180945	2002.02.07	18:09:45.30	38.4400	30.5200	0017	2.9	2.9	0.0		0.0	0.0	Ke	BALCIKHISAR-SUHUT (AFYONKARAHISAR) [North 0.2 km]
002741	20020207175349	2002.02.07	17:53:49.90	36.8200	29.0400	0010	3.3	3.3	0.0		0.0	0.0	Ke	KARACAOREN-FETHIYE (MUGLA) [East 3.4 km]
002742	20020207163808	2002.02.07	16:38:08.40	38.4700	31.2500	0020	3.2	3.2	0.0		0.0	0.0	Ke	DERECINE-SULTANDAGI (AFYONKARAHISAR) [South West  2.0 km]
002743	20020207155552	2002.02.07	15:55:52.20	38.9700	31.2000	0019	3.1	3.1	0.0		0.0	0.0	Ke	DEREKOY-EMIRDAG (AFYONKARAHISAR) [South East  0.9 km]
002744	20020207142757	2002.02.07	14:27:57.60	38.4700	31.0500	0005	2.7	2.7	0.0		0.0	0.0	Ke	YARIKKAYA-YALVAC (ISPARTA) [North West  3.0 km]
002745	20020207123642	2002.02.07	12:36:42.90	38.4100	30.3200	0022	3.0	3.0	0.0		0.0	0.0	Ke	AKIN-SANDIKLI (AFYONKARAHISAR) [North 1.4 km]
002746	20020207115907	2002.02.07	11:59:07.90	38.4100	30.8600	0003	2.9	2.9	0.0		0.0	0.0	Ke	ARMUTLU-CAY (AFYONKARAHISAR) [North East  3.3 km]
002747	20020207114605	2002.02.07	11:46:05.20	38.4200	30.5200	0014	3.1	3.1	0.0		0.0	0.0	Ke	BALCIKHISAR-SUHUT (AFYONKARAHISAR) [South 2.0 km]
002748	20020207111014	2002.02.07	11:10:14.10	40.0600	35.7000	0009	3.4	3.4	0.0		0.0	0.0	Ke	OZUKAVAK-CEKEREK (YOZGAT) [North 4.2 km]
002749	20020207101122	2002.02.07	10:11:22.20	38.5900	30.7100	0008	3.0	3.0	0.0		0.0	0.0	Ke	ISIKLAR- (AFYONKARAHISAR) [South 6.2 km]
002750	20020207100504	2002.02.07	10:05:04.10	38.5200	31.1600	0005	2.8	2.8	0.0		0.0	0.0	Ke	YAKASINEK-SULTANDAGI (AFYONKARAHISAR) [South West  3.9 km]
002751	20020207082500	2002.02.07	08:25:00.60	38.8300	30.8000	0018	3.0	3.0	0.0		0.0	0.0	Ke	BAHCECIK-ISCEHISAR (AFYONKARAHISAR) [North West  3.2 km]
002752	20020207034602	2002.02.07	03:46:02.10	38.5900	31.0800	0003	3.7	3.7	0.0		0.0	0.0	Ke	PINARKAYA-CAY (AFYONKARAHISAR) [South West  0.0 km]
002753	20020207012405	2002.02.07	01:24:05.60	40.0300	35.7100	0010	3.7	3.7	0.0		0.0	0.0	Ke	OZUKAVAK-CEKEREK (YOZGAT) [North East  1.0 km]
002754	20020206230642	2002.02.06	23:06:42.90	40.0700	35.6900	0010	2.8	2.8	0.0		0.0	0.0	Ke	KOZDERE-ZILE (TOKAT) [South 3.3 km]
002755	20020206230154	2002.02.06	23:01:54.10	38.7000	31.1100	0005	3.0	3.0	0.0		0.0	0.0	Ke	DIPEVLER-BOLVADIN (AFYONKARAHISAR) [South East  3.4 km]
002756	20020206224935	2002.02.06	22:49:35.90	40.5700	33.0200	0008	2.9	2.9	0.0		0.0	0.0	Ke	ORTABAYINDIR-ORTA (ÇANKIRI) [East 2.9 km]
002757	20020206222933	2002.02.06	22:29:33.00	38.7100	30.8400	0008	3.5	3.5	0.0		0.0	0.0	Ke	KOCAOZ-COBANLAR (AFYONKARAHISAR) [South West  2.2 km]
002758	20020206195001	2002.02.06	19:50:01.30	38.7300	30.7800	0015	2.8	2.8	0.0		0.0	0.0	Ke	COBANLAR (AFYONKARAHISAR) [North 3.2 km]
002759	20020206192812	2002.02.06	19:28:12.80	40.0100	35.7800	0031	3.5	3.5	0.0		0.0	0.0	Ke	KADISEHRI (YOZGAT) [North West  1.7 km]
002760	20020206181827	2002.02.06	18:18:27.30	38.6700	30.8300	0010	3.0	3.0	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North East  5.2 km]
002761	20020206143947	2002.02.06	14:39:47.30	40.8400	29.4900	0013	2.3	2.3	0.0		0.0	0.0	Ke	PELITLI-GEBZE (KOCAELI) [South East  2.7 km]
002762	20020206142605	2002.02.06	14:26:05.60	38.6400	30.8100	0010	3.2	3.2	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North East  1.7 km]
002763	20020206111234	2002.02.06	11:12:34.70	38.7200	31.0000	0003	3.1	3.1	0.0		0.0	0.0	Ke	BOLVADIN (AFYONKARAHISAR) [North West  4.3 km]
002764	20020206104144	2002.02.06	10:41:44.60	40.2200	29.6800	0008	2.7	2.7	0.0		0.0	0.0	Ke	MAHMUDIYE-YENISEHIR (BURSA) [West 1.5 km]
002765	20020206101219	2002.02.06	10:12:19.10	38.6600	30.7700	0007	2.9	2.9	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North West  3.5 km]
002766	20020206095250	2002.02.06	09:52:50.30	38.6400	30.8600	0001	2.9	2.9	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North East  4.0 km]
002767	20020206093815	2002.02.06	09:38:15.40	38.5400	31.2800	0005	3.1	3.1	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [South West  4.4 km]
002768	20020206091014	2002.02.06	09:10:14.50	38.6200	31.1700	0005	3.0	3.0	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  4.3 km]
002769	20020206090759	2002.02.06	09:07:59.70	38.6200	31.1900	0012	2.9	2.9	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  5.8 km]
002770	20020206081710	2002.02.06	08:17:10.10	38.7200	30.7700	0010	3.0	3.0	0.0		0.0	0.0	Ke	COBANLAR (AFYONKARAHISAR) [North West  2.3 km]
002771	20020206074508	2002.02.06	07:45:08.40	38.6200	31.2000	0005	3.2	3.2	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  6.7 km]
002772	20020206074404	2002.02.06	07:44:04.60	38.4200	31.1400	0016	3.1	3.1	0.0		0.0	0.0	Ke	CAMHARMAN-YALVAC (ISPARTA) [North East  2.2 km]
002773	20020206055155	2002.02.06	05:51:55.60	38.4800	31.1800	0005	3.1	3.1	0.0		0.0	0.0	Ke	KIRCA-SULTANDAGI (AFYONKARAHISAR) [South West  6.0 km]
